Y,JD,S,E,A1,A2,A3,A4,P1,P2,P3,P4,Q1,Q2,Q3,Q4,COMMENTS,T1,N1,T2,N2,Grade,Traces,12LPX,12LPY,12LPZ,14SPZ,14LPX,14LPY,14LPZ,15SPZ,15LPX,15LPY,15LPZ,16SPZ,16LPX,16LPY,16LPZ
70,109,0621,0632,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,110,2015,2032,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,112,0139,0208,2,,,,2,,,,,,,,,C,,C,,C,3,,1,1,1,,,,,,,,,,,
70,112,1322,1400,3,,,,2,,,,,,,,,,,A,224,C,3,,1,1,1,,,,,,,,,,,
70,112,1653,1745,5,,,,2,,,,,,,,,C,,C,,C,3,,1,1,1,,,,,,,,,,,
70,113,0520,0600,2.5,,,,2,,,,,,,,,C,,C,,C,3,,1,1,1,,,,,,,,,,,
70,113,2345,0055,9.5,,,,2,,,,,,,,,C,,C,,A,3,,1,1,1,,,,,,,,,,,
70,114,1628,1642,1,,,,2,,,,,,,,,,,A,4,,,,,,,,,,,,,,,,,
70,114,2151,2210,1,,,,2,,,,,,,,,,,A,41,,,,,,,,,,,,,,,,,
70,115,0114,0220,8.5,,,,2,,,,,,,,,C,,C,,A,3,,1,1,1,,,,,,,,,,,
70,116,0303,9999,1,,,,2,,,,,,,,,,,A,219,C,3,,1,1,1,,,,,,,,,,,
70,116,0316,0325,1,,,,2,,,,,,,,,,,,,C,3,,1,1,1,,,,,,,,,,,
70,116,0754,9999,1.5,,,,2,,,,,,,,,A,7,A,7,C,3,,1,1,1,,,,,,,,,,,
70,116,0830,0850,1,,,,2,,,,,,,,,,,A,38,,,,,,,,,,,,,,,,,
70,116,1009,1024,1,,,,2,,,,,,,,,,,A,6,,,,,,,,,,,,,,,,,
70,116,1429,9999,7,,,,2,,,,,,,,,A,1,A,1,A,3,,1,1,1,,,,,,,,,,,
70,116,1512,1556,4,,,,2,,,,,,,,,A,6,A,6,B,3,,1,1,1,,,,,,,,,,,
70,116,2041,2100,1,,,,2,,,,,,,,,,,A,65,C,1,,,,1,,,,,,,,,,,
70,117,0423,0450,1,,,,2,,,,,,,,,M,,A,304,C,3,,1,1,1,,,,,,,,,,,
70,117,1002,1030,1,,,,2,,,,,,,,,,,A,21,C,2,,,1,1,,,,,,,,,,,
70,117,2135,2150,1,,,,2,,,,,,,,T?,,,A,5,,,,,,,,,,,,,,,,,
70,118,0226,0250,1.5,,,,2,,,,,,,,,A,14,A,14,C,3,,1,1,1,,,,,,,,,,,
70,118,1048,1115,1.5,,,,2,,,,,,,,,A,1,A,1,C,3,,1,1,1,,,,,,,,,,,
70,118,1413,1450,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,119,0458,0510,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,119,1836,1906,1.5,,,,2,,,,,,,,,,,,,C,1,,,,1,,,,,,,,,,,
70,120,0253,0330,5,,,,2,,,,,,,,,A,1,A,1,C,3,,1,1,1,,,,,,,,,,,
70,120,0627,0644,1,,,,2,,,,,,,,,,,A,64,C,1,,,,1,,,,,,,,,,,
70,121,0311,0338,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,121,0630,0650,0.5,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,121,0841,0858,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,123,1000,1025,1,,,,2,,,,,,,,,,,,,C,1,,1,,,,,,,,,,,,,
70,123,1130,1155,1,,,,2,,,,,,,,,,,,,C,1,,1,,,,,,,,,,,,,
70,125,1228,1245,1,,,,2,,,,,,,,,,,A,6,,,,,,,,,,,,,,,,,
70,127,1156,1215,1,,,,2,,,,,,,,,,,A,201,,,,,,,,,,,,,,,,,
70,129,1605,1624,1,,,,2,,,,,,,,,,,A,205,C,1,,1,,,,,,,,,,,,,
70,130,1704,1728,1,,,,2,,,,,,,,,,,A,301,C,2,,1,,1,,,,,,,,,,,
70,131,0140,,-1,,,,,,,,,,,,,,,A,10,,,,,,,,,,,,,,,,,
70,131,0706,0723,1.5,,,,2,,,,,,,,,A,9,A,9,C,3,,1,1,1,,,,,,,,,,,
70,131,0855,0920,2,,,,2,,,,,,,,,A,2,A,2,C,3,,1,1,1,,,,,,,,,,,
70,132,0351,0410,1,,,,2,,,,,,,,,,,A,8,,,,,,,,,,,,,,,,,
70,132,1322,1340,1,,,,2,,,,,,,,,,,A,216,,,,,,,,,,,,,,,,,
70,132,1608,1620,0.5,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,133,1146,1212,1,,,,2,,,,,,,,,,,A,1,C,3,,1,1,1,,,,,,,,,,,
70,133,1400,1425,1,,,,2,,,,,,,,,,,A,208,C,2,,,1,1,,,,,,,,,,,
70,134,0359,0430,2,,,,2,,,,,,,,,A,8,A,8,C,3,,1,1,1,,,,,,,,,,,
70,134,0508,0515,1,,,,2,,,,,,,,,,,A,10,C,3,,1,1,1,,,,,,,,,,,
70,134,0943,1005,1,,,,2,,,,,,,,,,,A,206,C,3,,1,1,1,,,,,,,,,,,
70,134,2130,2205,1,,,,2,,,,,,,,,A,12,A,12,C,3,,1,1,1,,,,,,,,,,,
70,135,0456,0538,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,135,0654,0715,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,135,1147,1210,2,,,,2,,,,,,,,,A,13,A,13,C,3,,1,1,1,,,,,,,,,,,
70,136,0615,0635,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,136,2221,2245,1,,,,2,,,,,,,,,,,A,7,C,1,,,,1,,,,,,,,,,,
70,137,1020,1045,1.5,,,,2,,,,,,,,,,,A,104,,,,,,,,,,,,,,,,,
70,140,1632,9999,1,,,,2,,,,,,,,TX,,,,,B,3,,1,1,1,,,,,,,,,,,
70,140,1645,1740,3,,,,2,,,,,,,,TX,C,,C,,B,3,,1,1,1,,,,,,,,,,,
70,143,0001,0032,2,,,,2,,,,,,,,,,,A,7,C,3,,1,1,1,,,,,,,,,,,
70,143,0529,0555,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,143,0722,0740,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,143,1308,1415,12,,,,2,,,,,,,,,A,1,A,1,B,3,,1,1,1,,,,,,,,,,,
70,143,1547,,-1,,,,,,,,,,,,,,,A,6,,,,,,,,,,,,,,,,,
70,143,2112,2140,2,,,,2,,,,,,,,,,,A,44,,,,,,,,,,,,,,,,,
70,144,0008,0025,1.5,,,,2,,,,,,,,T?,,,A,6,,,,,,,,,,,,,,,,,
70,144,0435,0515,3.5,,,,2,,,,,,,,,A,6,A,6,B,3,,1,1,1,,,,,,,,,,,
70,144,1227,9999,1,,,,2,,,,,,,,,,,A,21,C,3,,1,1,1,,,,,,,,,,,
70,144,1302,1320,1,,,,2,,,,,,,,,,,A,38,,,,,,,,,,,,,,,,,
70,144,2312,2350,1.5,,,,2,,,,,,,,,,,A,5,C,4,1,1,1,1,,,,,,,,,,,
70,145,1212,1240,3,,,,2,,,,,,,,,A,1,A,1,B,3,,1,1,1,,,,,,,,,,,
70,147,0327,0400,3.5,,,,2,,,,,,,,,,,A,1,B,3,,1,1,1,,,,,,,,,,,
70,147,0546,0600,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,147,0858,0915,1,,,,2,,,,,,,,,,,A,64,,,,,,,,,,,,,,,,,
70,155,1517,1625,50,,,,2,,,,,,,,TX,C,,C,,C,3,,1,1,1,,,,,,,,,,,
70,156,1930,1955,1.5,,,,2,,,,,,,,,C,,C,,C,2,,1,1,,,,,,,,,,,,
70,158,0450,,-1,,,,,,,,,,,,,,,A,10,,,,,,,,,,,,,,,,,
70,158,1101,1140,3,,,,2,,,,,,,,,,,,,C,3,,1,1,1,,,,,,,,,,,
70,158,1223,1245,2,,,,2,,,,,,,,,A,9,A,9,C,2,,,1,1,,,,,,,,,,,
70,158,1523,1620,2,,,,2,,,,,,,,,C,,C,,C,3,,1,1,1,,,,,,,,,,,
70,158,1807,1830,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,159,1100,1113,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,160,1023,1050,1.5,,,,2,,,,,,,,,,,A,8,C,3,,1,1,1,,,,,,,,,,,
70,160,2200,2220,1,,,,2,,,,,,,,,,,A,1,C,2,,1,,1,,,,,,,,,,,
70,161,0702,0720,1,,,,2,,,,,,,,,,,A,10,,,,,,,,,,,,,,,,,
70,161,2234,2255,1,,,,2,,,,,,,,,A,10,A,10,C,3,,1,1,1,,,,,,,,,,,
70,162,0800,0827,2,,,,2,,,,,,,,,A,12,A,12,C,3,,1,1,1,,,,,,,,,,,
70,162,1911,1930,1,,,,2,,,,,,,,,,,,,C,2,,1,,1,,,,,,,,,,,
70,163,0322,0335,1,,,,2,,,,,,,,,,,A,204,,,,,,,,,,,,,,,,,
70,163,0943,1005,0.5,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,163,1055,1125,1,,,,2,,,,,,,,,A,13,A,13,C,3,,1,1,1,,,,,,,,,,,
70,164,0040,0110,2,,,,2,,,,,,,,,C,,C,,C,3,,1,1,1,,,,,,,,,,,
70,164,0536,0605,1,,,,2,,,,,,,,,M,,A,206,,,,,,,,,,,,,,,,,
70,166,0035,0105,1.5,,,,2,,,,,,,,,,,A,7,C,4,1,1,1,1,,,,,,,,,,,
70,166,1900,2010,22,,,,2,,,,,,,,,C,,C,,A,3,,1,1,1,,,,,,,,,,,
70,167,0236,0305,1,,,,2,,,,,,,,,,,,,C,1,,,,1,,,,,,,,,,,
70,168,1250,,-1,,,,,,,,,,,,,,,A,6,,,,,,,,,,,,,,,,,
70,168,2346,0003,1,,,,2,,,,,,,,,,,A,41,,,,,,,,,,,,,,,,,
70,169,1533,1612,2.5,,,,2,,,,6,,,,,C,,C,,,,,,,,,,,,,,,,,,
70,170,0241,0315,2,,,,2,,,,,,,,,C,,C,,C,3,,1,1,1,,,,,,,,,,,
70,170,0648,0710,1,,,,2,,,,,,,,,A,14,A,14,C,2,,1,,1,,,,,,,,,,,
70,170,1525,1548,1,,,,2,,,,,,,,,,,,,C,3,,1,1,1,,,,,,,,,,,
70,170,2127,2200,3,,,,2,,,,,,,,,A,7,A,7,B,3,,1,1,1,,,,,,,,,,,
70,171,0030,0140,9,,,,2,,,,,,,,,A,1,A,1,,,,,,,,,,,,,,,,,
70,171,1706,1725,1,,,,2,,,,,,,,,,,,,C,2,,,1,1,,,,,,,,,,,
70,171,1831,1855,1,,,,2,,,,,,,,,,,A,22,C,3,,1,1,1,,,,,,,,,,,
70,171,2023,2050,1,,,,2,,,,,,,,,,,,,C,1,,,,1,,,,,,,,,,,
70,171,2342,0005,1,,,,2,,,,,,,,,,,A,21,C,1,,,,1,,,,,,,,,,,
70,172,0348,0410,1,,,,2,,,,,,,,,,,,,C,1,,,,1,,,,,,,,,,,
70,172,1458,1520,0.5,,,,2,,,,,,,,,,,A,6,,,,,,,,,,,,,,,,,
70,172,1616,1645,1,,,,2,,,,,,,,,A,6,A,6,C,3,,1,1,1,,,,,,,,,,,
70,172,2322,2350,2,,,,2,,,,,,,,,A,5,A,5,,,,,,,,,,,,,,,,,
70,173,0306,0325,1,,,,2,,,,,,,,,A,3,A,3,C,3,,1,1,1,,,,,,,,,,,
70,173,1158,1225,2,,,,2,,,,,,,,,A,1,A,1,B,3,,1,1,1,,,,,,,,,,,
70,174,1100,1120,1,,,,,,,,,,,,,,,A,64,,,,,,,,,,,,,,,,,
70,174,1201,1230,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,175,0040,0105,1.5,,,,2,,,,,,,,,A,1,A,1,C,3,,1,1,1,,,,,,,,,,,
70,175,2205,2220,1,,,,2,,,,,,,,,,,A,1,C,1,,,,1,,,,,,,,,,,
70,177,2001,2145,35,,,,2,,,,,,,,,C,,C,,A,3,,1,1,1,,,,,,,,,,,
70,181,0112,0130,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,183,1019,1045,1,,,,2,,,,,,,,,,,,,C,1,,1,,,,,,,,,,,,,
70,183,1905,1930,1,,,,2,,,,,,,,,,,A,201,C,1,,1,,,,,,,,,,,,,
70,184,0700,0730,2,,,,2,,,,,,,,,,,,,C,3,,1,1,1,,,,,,,,,,,
70,185,0602,0620,1,,,,2,,,,,,,,,,,A,301,,,,,,,,,,,,,,,,,
70,185,1612,1632,1.5,,,,2,,,,,,,,,A,9,A,9,C,3,,1,1,1,,,,,,,,,,,
70,186,1710,1750,2.5,,,,2,,,,,,,,,C,,C,,C,3,,1,1,1,,,,,,,,,,,
70,186,1958,2015,0.5,,,,2,,,,,,,,,,,A,8,,,,,,,,,,,,,,,,,
70,187,1135,1155,1,,,,2,,,,,,,,T?,,,A,2,C,1,,,1,,,,,,,,,,,,
70,187,1418,1435,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,187,1518,1545,1.5,,,,2,,,,,,,,,A,8,A,8,C,3,,1,1,1,,,,,,,,,,,
70,187,2214,2233,2.5,,,,2,,,,,,,,,C,,C,,B,3,,1,1,1,,,,,,,,,,,
70,189,0231,0325,3,,,,2,,,,,,,,,C,,C,,,,,,,,,,,,,,,,,,
70,189,1809,1830,1,,,,2,,,,,,,,,A,13,A,1,C,3,,1,1,1,,,,,,,,,,,
70,190,0448,0510,1,,,,2,,,,,,,,,,,A,10,C,3,,1,1,1,,,,,,,,,,,
70,190,0710,0735,1,,,,2,,,,,,,,,,,A,222,C,3,,1,1,1,,,,,,,,,,,
70,190,1712,1735,0.5,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,191,0456,0520,1,,,,2,,,,,,,,,,,A,13,C,3,,1,1,1,,,,,,,,,,,
70,191,1937,2000,0.5,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,193,0552,0620,2.2,,,,2,,,,,,,,,A,65,A,206,C,3,,1,1,1,,,,,,,,,,,
70,193,1400,1420,0.5,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,194,1550,1630,1.5,,,,2,,,,,,,,,A,7,A,6,C,3,,1,1,1,,,,,,,,,,,
70,196,0310,0325,1,,,,2,,,,,,,,,,,A,65,C,3,,1,1,1,,,,,,,,,,,
70,196,0738,0810,1,,,,2,,,,,,,,,,,A,43,C,3,,1,1,1,,,,,,,,,,,
70,196,1406,1435,1.5,,,,2,,,,,,,,,A,6,A,6,C,3,,1,1,1,,,,,,,,,,,
70,196,2135,2200,1,,,,2,,,,,,,,,A,63,A,22,C,3,,1,1,1,,,,,,,,,,,
70,197,0348,0420,2.5,,,,2,,,,,,,,,A,1,A,1,B,3,,1,1,1,,,,,,,,,,,
70,197,0702,0725,1,,,,2,,,,,,,,,,,A,4,C,3,,1,1,1,,,,,,,,,,,
70,197,0819,0840,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,197,2025,2055,1,,,,2,,,,,,,,,,,,,C,3,,1,1,1,,,,,,,,,,,
70,197,2254,2310,1,,,,2,,,,,,,,,,,A,14,,,,,,,,,,,,,,,,,
70,198,0135,0200,1,,,,2,,,,,,,,,A,14,A,86,C,3,,1,1,1,,,,,,,,,,,
70,198,0502,0535,2,,,,2,,,,,,,,,A,7,A,7,B,3,,1,1,1,,,,,,,,,,,
70,199,0033,0110,4,,,,2,,,,,,,,,A,1,A,1,B,3,,1,1,1,,,,,,,,,,,
70,199,0854,0915,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,200,1542,1615,1,,,,2,,,,,,,,,A,6,A,6,C,3,,1,1,1,,,,,,,,,,,
70,201,0506,9999,20,,,,2,,,,,,,,,C,,C,,A,3,,1,1,1,,,,,,,,,,,
70,201,0638,0710,3,,,,2,,,,,,,,,M,,M,,C,3,,1,1,1,,,,,,,,,,,
70,201,1117,9999,3,,,,1,,,,,,,,,A,5,A,5,B,3,,1,1,1,,,,,,,,,,,
70,201,1144,1240,9,,,,2,,,,,,,,,A,1,A,1,A,3,,1,1,1,,,,,,,,,,,
70,202,2150,2210,1,,,,2,,,,,,,,,,,A,6,,,,,,,,,,,,,,,,,
70,204,0535,0612,2,,,,2,,,,,,,,,A,1,A,1,B,3,,1,1,1,,,,,,,,,,,
70,205,1752,1810,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,208,0340,0450,8.5,,,,2,,,,,,,,,C,,C,,B,4,1,1,1,1,,,,,,,,,,,
70,210,0141,0210,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,210,0500,0525,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,210,2330,2354,1,,,,2,,,,,,,,,,,A,23,C,1,,1,,,,,,,,,,,,,
70,211,0110,0130,1,,,,2,,,,,,,,,,,A,39,,,,,,,,,,,,,,,,,
70,211,0400,0425,1,,,,2,,,,,,,,,,,A,39,C,3,,1,1,1,,,,,,,,,,,
70,211,2148,2210,1,,,,2,,,,,,,,,,,A,10,C,3,,1,1,1,,,,,,,,,,,
70,212,0953,1015,1.5,,,,,,,,,,,,,,,A,10,C,3,,1,1,1,,,,,,,,,,,
70,212,1222,1250,1.5,,,,2,,,,,,,,,,,A,2,C,3,,1,1,1,,,,,,,,,,,
70,213,0009,0025,1.5,,,,2,,,,,,,,,A,9,A,9,C,3,,1,1,1,,,,,,,,,,,
70,214,0348,0410,1,,,,2,,,,,,,,,,,A,8,,,,,,,,,,,,,,,,,
70,214,0600,0620,1,,,,2,,,,,,,,,,,A,306,,,,,,,,,,,,,,,,,
70,214,2032,2105,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,214,2041,,-1,,,,,,,,,,,,,,,A,10,,,,,,,,,,,,,,,,,
70,215,0218,0240,1,,,,2,,,,,,,,,,,,,C,2,,,1,1,,,,,,,,,,,
70,215,0558,0635,2,,,,2,,,,,,,,,,,,,C,3,,1,1,1,,,,,,,,,,,
70,215,0733,0805,2,,,,2,,,,,,,,,,,A,8,C,3,,1,1,1,,,,,,,,,,,
70,215,0933,0955,0.5,,,,2,,,,,,,,,,,A,204,,,,,,,,,,,,,,,,,
70,216,1349,1410,0.5,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,217,0435,0500,0.5,,,,2,,,,,,,,,,,A,222,C,2,,,1,1,,,,,,,,,,,
70,217,1207,1305,2,,,,2,,,,,,,,,C,,C,,C,3,,1,1,1,,,,,,,,,,,
70,217,1805,1825,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,218,0311,0330,1,,,,2,,,,,,,,,,,A,10,,,,,,,,,,,,,,,,,
70,218,0631,0648,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,219,0840,0922,8.5,,,,2,,,,,,,,,C,,C,,B,3,,1,1,1,,,,,,,,,,,
70,221,2108,2130,0.5,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,222,0131,0200,0.5,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,222,0515,0545,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,222,0950,9999,1,,,,2,,,,,,,,,,,,,C,1,,,,1,,,,,,,,,,,
70,222,1018,1035,0.5,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,222,1137,1201,1,,,,2,,,,,,,,,,,A,206,,,,,,,,,,,,,,,,,
70,223,0013,0035,9,,,,2,,,,,,,,,C,,C,,A,3,,1,1,1,,,,,,,,,,,
70,223,0428,0500,1.5,,,,2,,,,,,,,,A,7,A,7,,,,,,,,,,,,,,,,,
70,223,1423,1450,1,,,,2,,,,,,,,,M,,A,224,C,3,,1,1,1,,,,,,,,,,,
70,223,1818,1850,1,,,,2,,,,,,,,,,,,,C,3,,1,1,1,,,,,,,,,,,
70,224,1144,1220,2,,,,2,,,,,,,,,,,A,22,,,,,,,,,,,,,,,,,
70,224,1814,1850,1,,,,2,,,,,,,,,,,A,65,C,2,,,1,1,,,,,,,,,,,
70,224,2046,9999,2,,,,2,,,,,,,,,,,A,6,,,,,,,,,,,,,,,,,
70,224,2110,2140,1.5,,,,2,,,,,,,,,,,A,6,C,2,,1,1,,,,,,,,,,,,
70,224,2305,2335,1,,,,2,,,,,,,,,,,A,18,,,,,,,,,,,,,,,,,
70,225,1038,1105,1,,,,2,,,,,,,,,,,,,C,3,,1,1,1,,,,,,,,,,,
70,225,1152,1212,1,,,,2,,,,,,,,,,,A,13,C,3,,1,1,1,,,,,,,,,,,
70,225,1626,1710,5.5,,,,2,,,,,,,,,C,,C,,B,3,,1,1,1,,,,,,,,,,,
70,225,1728,1755,1,,,,2,,,,,,,,,,,A,202,,,,,,,,,,,,,,,,,
70,225,2108,9999,1,,,,2,,,,,,,,,,,A,14,C,3,,1,1,1,,,,,,,,,,,
70,225,2138,2200,1,,,,2,,,,,,,,,,,A,40,C,3,,1,1,1,,,,,,,,,,,
70,226,0357,0430,2,,,,2,,,,,,,,,A,7,A,7,C,3,,1,1,1,,,,,,,,,,,
70,226,1826,1925,9,,,,2,,,,,,,,,A,1,A,1,C,3,,1,1,1,,,,,,,,,,,
70,227,0020,0045,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,227,1745,1810,0.8,,,,,,,,,,,,,,,A,26,,,,,,,,,,,,,,,,,
70,227,2318,2340,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,228,1545,1605,1,,,,2,,,,,,,,,A,6,A,6,C,3,,1,1,1,,,,,,,,,,,
70,229,0657,0735,2.5,,,,2,,,,,,,,,A,1,A,1,,,,,,,,,,,,,,,,,
70,229,1243,9999,2.5,,,,1,,,,,,,,,A,5,A,5,,,,,,,,,,,,,,,,,
70,229,1324,1420,3,,,,2,,,,,,,,,C,,C,,,,,,,,,,,,,,,,,,
70,229,1737,1915,3,,,,2,,,,,,,,,A,3,A,3,,,,,,,,,,,,,,,,,
70,231,2358,0010,1.5,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,232,0932,0955,1,,,,2,,,,,,,,,,,A,5,C,3,,1,1,1,,,,,,,,,,,
70,232,1318,1345,1.5,,,,2,,,,,,,,,A,1,A,1,C,3,,1,1,1,,,,,,,,,,,
70,233,0022,0050,1,,,,2,,,,,,,,,,,A,26,C,2,,1,1,,,,,,,,,,,,
70,234,0518,0540,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,235,0430,0445,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,237,1147,1212,1,,,,2,,,,,,,,,,,A,38,C,1,,,,1,,,,,,,,,,,
70,238,0510,0535,1.5,,,,2,,,,,,,,,,,A,205,C,3,,1,1,1,,,,,,,,,,,
70,238,0926,0948,1,,,,2,,,,,,,,,,,A,23,C,3,,1,1,1,,,,,,,,,,,
70,238,1410,1445,3,,,,2,,,,,,,,,A,23,A,23,,,,,,,,,,,,,,,,,
70,239,1600,1630,1,,,,2,,,,,,,,,,,A,27,,,,,,,,,,,,,,,,,
70,239,2028,2110,2.5,,,,2,,,,,,,,,A,10,A,10,C,3,,1,1,1,,,,,,,,,,,
70,240,0502,9999,2,,,,2,,,,,,,,,M,,A,10,C,3,,1,1,1,,,,,,,,,,,
70,240,0527,0605,2,,,,2,,,,,,,,,A,2,A,2,C,3,,1,1,1,,,,,,,,,,,
70,240,0722,0750,1,,,,2,,,,,,,,,,,A,44,C,2,,1,1,,,,,,,,,,,,
70,240,0800,0830,2,,,,2,,,,,,,,,A,9,A,9,C,3,,1,1,1,,,,,,,,,,,
70,240,1448,1510,1,,,,2,,,,,,,,,M,,A,301,C,3,,1,1,1,,,,,,,,,,,
70,241,0421,0500,2,,,,2,,,,,,,,,,,,,C,3,,1,1,1,,,,,,,,,,,
70,241,1310,1330,1,,,,2,,,,,,,,,,,A,10,C,3,,1,1,1,,,,,,,,,,,
70,241,1500,1520,1.5,,,,2,,,,,,,,,,,A,208,C,3,,1,1,1,,,,,,,,,,,
70,241,1838,1900,1.5,,,,2,,,,,,,,,,,A,302,C,3,,1,1,1,,,,,,,,,,,
70,241,2135,2156,1,,,,2,,,,,,,,,,,A,8,C,3,,1,1,1,,,,,,,,,,,
70,242,0526,0545,1,,,,2,,,,,,,,,,,A,306,C,2,,,1,1,,,,,,,,,,,
70,242,1652,1715,1,,,,2,,,,,,,,,,,A,10,C,3,,1,1,1,,,,,,,,,,,
70,243,0018,0032,1,,,,2,,,,,,,,,,,A,10,C,3,,1,1,1,,,,,,,,,,,
70,243,0812,0827,1,,,,2,,,,,,,,,,,A,100,C,2,,,1,1,,,,,,,,,,,
70,243,1523,1555,2.5,,,,2,,,,,,,,,A,8,A,8,C,3,,1,1,1,,,,,,,,,,,
70,244,2201,2220,1,,,,2,,,,,,,,,,,A,12,,,,,,,,,,,,,,,,,
70,246,1644,1735,2,,,,2,,,,,,,,,,,,,C,3,,1,1,1,,,,,,,,,,,
70,246,1753,,-1,,,,,,,,,,,,,,,A,10,,,,,,,,,,,,,,,,,
70,248,1940,2005,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,250,1110,1134,1,,,,2,,,,,,,,,,,,,C,1,,,,1,,,,,,,,,,,
70,251,1048,1112,1.5,,,,2,,,,,,,,,A,7,A,7,B,3,,1,1,1,,,,,,,,,,,
70,251,1832,1855,1,,,,2,,,,,,,,,M,,A,301,C,3,,1,1,1,,,,,,,,,,,
70,252,0032,0045,2.5,,,,2,,,,,,,,,C,,C,,C,4,1,1,1,1,,,,,,,,,,,
70,252,1044,1100,1,,,,2,,,,,,,,,M,,A,18,C,3,,1,1,1,,,,,,,,,,,
70,252,1210,1245,3,,,,2,,,,,,,,,A,1,A,1,B,3,,1,1,1,,,,,,,,,,,
70,252,1749,,-1,,,,,,,,,,,,,,,A,18,,,,,,,,,,,,,,,,,
70,252,2020,2055,2,,,,2,,,,,,,,,M,,M,,C,3,,1,1,1,,,,,,,,,,,
70,253,0011,0035,1,,,,2,,,,,,,,,A,65,A,65,C,3,,1,1,1,,,,,,,,,,,
70,253,0819,0840,1.5,,,,2,,,,,,,,,,,A,44,C,3,,1,1,1,,,,,,,,,,,
70,253,0937,1000,1.5,,,,2,,,,,,,,,,,A,86,C,3,,1,1,1,,,,,,,,,,,
70,254,0009,,-1,,,,,,,,,,,,,,,A,14,,,,,,,,,,,,,,,,,
70,254,0813,0855,3,,,,2,,,,,,,,,A,1,A,1,C,3,,1,1,1,,,,,,,,,,,
70,254,1241,1310,1,,,,2,,,,,,,,,,,,,C,3,,1,1,1,,,,,,,,,,,
70,255,0902,0945,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,255,1135,1230,1,,,,2,,,,,,,,,,,,,C,3,,1,1,1,,,,,,,,,,,
70,256,1002,9999,0.5,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,256,1038,1105,1,,,,2,,,,,,,,,,,A,6,C,3,,1,1,1,,,,,,,,,,,
70,256,2303,2340,2,,,,2,,,,,,,,,A,1,A,1,B,3,,1,1,1,,,,,,,,,,,
70,257,0718,0740,1,,,,2,,,,,,,,,,,A,218,,,,,,,,,,,,,,,,,
70,257,1257,1325,1.5,,,,2,,,,,,,,,A,1,A,1,C,3,,1,1,1,,,,,,,,,,,
70,258,0759,0820,1.5,,,,2,,,,,,,,,A,3,A,3,C,3,,1,1,1,,,,,,,,,,,
